Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,4500.0,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,3000.0
9,807.936,0.0,0.0,0.0,0.0,0.0,2216.30208,0.0,4500.0,3024.23808
10,3092.78350515464,988.992494845361,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,3092.78350515464
11,1465.6944,0.0,0.0,0.0,0.0,0.0,1578.276432,0.0,5440.1362656,3043.970832
12,1525.752,0.0,0.0,0.0,0.0,0.0,1520.02056,0.0,5440.1362656,3045.77256
13,1879.1016,0.0,0.0,0.0,0.0,0.0,1177.271448,0.0,5440.1362656,3056.373048
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
16,1839.5568,0.0,0.0,0.0,0.0,0.0,1215.629904,0.0,5440.1362656,3055.1867039999997
17,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.1362656,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,5440.1362656,750.0
30,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5440.1362656,3000.0
31,0.0,0.0,0.0,0.0,1006.12540599064,0.0,2063.09602194152,0.0,4359.6751337372,3069.22142793216
32,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,900.0,3221.64948453608
33,1386.4872,0.0,0.0,0.0,0.0,0.0,1655.107416,0.0,900.0,3041.5946160000003
34,1635.0816,0.0,0.0,0.0,0.0,0.0,1413.970848,0.0,900.0,3049.052448
35,3092.78350515464,405.312494845361,0.0,0.0,0.0,0.0,0.0,0.0,1285.2900576,3092.78350515464
36,704.3472,0.0,0.0,0.0,0.0,0.0,2316.783216,0.0,1285.2900576,3021.130416
37,1567.428,0.0,0.0,0.0,358.78210163712,0.0,1145.49694695551,0.0,900.0,3071.70704859263
38,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
39,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
40,1839.5496,0.0,0.0,0.0,0.0,0.0,1215.636888,0.0,900.0,3055.1864880000003
41,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
42,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
43,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
44,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,900.0,750.0
54,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
56,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
57,0.23666952,0.0,0.0,0.0,0.0,0.0,2999.7704305656,0.0,900.0,3000.0071000855996
58,0.5793312,0.0,0.0,0.0,0.0,0.0,2999.438048736,0.0,900.0,3000.017379936
59,84.2508,0.0,0.0,0.0,0.0,0.0,2918.276724,0.0,900.0,3002.5275239999996
60,0.03025176,0.0,0.0,0.0,0.0,0.0,2999.9706557928,0.0,900.0,3000.0009075527996
61,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
62,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
63,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
64,1739.9712,0.0,0.0,0.0,0.0,0.0,1312.227936,0.0,900.0,3052.199136
65,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
66,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
67,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
68,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
69,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
70,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,900.0,750.0
78,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
79,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
80,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
81,1960.6608,0.0,0.0,0.0,0.0,0.0,1098.159024,0.0,900.0,3058.819824
82,3092.78350515464,2505.79249484536,0.0,0.0,0.0,0.0,0.0,0.0,3282.0063456,3092.78350515464
83,3092.78350515464,509.424494845361,0.0,0.0,0.0,0.0,0.0,0.0,3766.2652704,3092.78350515464
84,1355.0784,0.0,0.0,0.0,0.0,0.0,1685.573952,0.0,3766.2652704,3040.652352
85,2716.848,0.0,0.0,0.0,0.0,0.0,364.65744,0.0,3766.2652704,3081.50544
86,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3766.2652704,3000.0
87,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3766.2652704,3000.0
88,1648.1328,0.0,0.0,0.0,0.0,0.0,1401.311184,0.0,3766.2652704,3049.443984
89,0.0,0.0,0.0,0.0,2669.06621979648,0.0,514.565536125519,0.0,900.0,3183.631755921999
90,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
91,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
92,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
93,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
94,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,900.0,750.0
102,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
103,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
104,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
105,2963.4,0.0,0.0,0.0,0.0,0.0,125.502,0.0,900.0,3088.902
106,1205.7072,0.0,0.0,0.0,0.0,0.0,1830.464016,0.0,900.0,3036.1712159999997
107,2186.9232,0.0,0.0,0.0,0.0,0.0,878.684496,0.0,900.0,3065.607696
108,1300.0368,0.0,0.0,0.0,0.0,0.0,1738.964304,0.0,900.0,3039.001104
109,865.2984,0.0,0.0,0.0,0.0,0.0,2160.660552,0.0,900.0,3025.958952
110,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
111,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
112,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
113,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
114,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
115,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
116,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
117,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
118,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
