Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10098.8849147907,21600.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,21600.0,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,21600.0,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,21600.0,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,21600.0,3000.0
9,504.96,0.0,0.0,0.0,0.0,0.0,2510.1888,0.0,21600.0,3015.1488
10,2551.11,0.0,0.0,0.0,0.0,0.0,525.4233,0.0,21600.0,3076.5333
11,916.059,0.0,0.0,0.0,0.0,0.0,2111.42277,0.0,21600.0,3027.4817700000003
12,953.595,0.0,0.0,0.0,0.0,0.0,2075.01285,0.0,21600.0,3028.6078500000003
13,1174.4385,0.0,0.0,0.0,0.0,0.0,1860.794655,0.0,21600.0,3035.233155
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,21600.0,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,21600.0,3000.0
16,1149.723,0.0,0.0,0.0,2024.02135953608,0.0,0.0,0.0,19426.4375434535,3173.74435953608
17,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,15966.7624097163,3221.64948453608
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15966.7624097163,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15966.7624097163,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15966.7624097163,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15966.7624097163,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15966.7624097163,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15966.7624097163,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15966.7624097163,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15966.7624097163,0.0
