Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3787.0818430465,8100.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8100.0,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
9,403.968,0.0,0.0,0.0,0.0,0.0,2608.15104,0.0,8100.0,3012.11904
10,2040.888,0.0,0.0,0.0,0.0,0.0,1020.33864,0.0,8100.0,3061.22664
11,732.8472,0.0,0.0,0.0,0.0,0.0,2289.138216,0.0,8100.0,3021.985416
12,762.876,0.0,0.0,0.0,0.0,0.0,2260.01028,0.0,8100.0,3022.8862799999997
13,939.5508,0.0,0.0,0.0,0.0,0.0,2088.635724,0.0,8100.0,3028.186524
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
16,919.7784,0.0,0.0,0.0,2263.54698453608,0.0,0.0,0.0,5669.21500801537,3183.32538453608
17,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,2209.53987427817,3221.64948453608
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2209.53987427817,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2209.53987427817,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2209.53987427817,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2209.53987427817,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,2209.53987427817,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.53987427817,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.53987427817,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.53987427817,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.53987427817,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6196.57071925292,8100.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8100.0,750.0
30,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
31,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
32,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
33,693.2436,0.0,0.0,0.0,0.0,0.0,2327.553708,0.0,8100.0,3020.797308
34,817.5408,0.0,0.0,0.0,0.0,0.0,2206.985424,0.0,8100.0,3024.526224
35,1749.048,0.0,0.0,0.0,0.0,0.0,1303.42344,0.0,8100.0,3052.4714400000003
36,352.1736,0.0,0.0,0.0,0.0,0.0,2658.391608,0.0,8100.0,3010.565208
37,783.714,0.0,0.0,0.0,0.0,0.0,2239.79742,0.0,8100.0,3023.51142
38,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
39,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
40,919.7748,0.0,0.0,0.0,261.341030927834,0.0,1864.457676,0.0,7819.3502674744,3045.573506927834
41,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,4359.6751337372,3221.64948453608
42,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,900.0,3221.64948453608
43,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
44,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.16368609299,8100.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8100.0,750.0
54,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
56,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
57,0.11833476,0.0,0.0,0.0,0.0,0.0,2999.8852152828,0.0,8100.0,3000.0035500428
58,0.2896656,0.0,0.0,0.0,0.0,0.0,2999.719024368,0.0,8100.0,3000.008689968
59,42.1254,0.0,0.0,0.0,0.0,0.0,2959.138362,0.0,8100.0,3001.263762
60,0.01512588,0.0,0.0,0.0,0.0,0.0,2999.9853278964,0.0,8100.0,3000.0004537764003
61,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
62,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
63,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
64,869.9856,0.0,0.0,0.0,0.0,0.0,2156.113968,0.0,8100.0,3026.099568
65,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
66,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
67,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
68,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
69,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
70,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8100.0,750.0
78,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
79,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
80,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
81,980.3304,0.0,0.0,0.0,0.0,0.0,2049.079512,0.0,8100.0,3029.409912
82,2799.288,0.0,0.0,0.0,0.0,0.0,284.69064,0.0,8100.0,3083.97864
83,1801.104,0.0,0.0,0.0,0.0,0.0,1252.92912,0.0,8100.0,3054.03312
84,677.5392,0.0,0.0,0.0,0.0,0.0,2342.786976,0.0,8100.0,3020.326176
85,1358.424,0.0,0.0,0.0,0.0,0.0,1682.32872,0.0,8100.0,3040.75272
86,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
87,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
88,824.0664,0.0,0.0,0.0,2363.24698453608,0.0,0.0,0.0,5562.14885681263,3187.3133845360803
89,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,2102.47372307542,3221.64948453608
90,0.0,0.0,0.0,0.0,1119.74353092783,0.0,1957.294824,0.0,900.0,3077.0383549278304
91,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
92,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
93,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
94,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7574.16368609299,8100.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8100.0,750.0
102,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
103,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
104,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
105,1481.7,0.0,0.0,0.0,0.0,0.0,1562.751,0.0,8100.0,3044.451
106,602.8536,0.0,0.0,0.0,0.0,0.0,2415.232008,0.0,8100.0,3018.085608
107,1093.4616,0.0,0.0,0.0,0.0,0.0,1939.342248,0.0,8100.0,3032.803848
108,650.0184,0.0,0.0,0.0,0.0,0.0,2369.482152,0.0,8100.0,3019.500552
109,432.6492,0.0,0.0,0.0,0.0,0.0,2580.330276,0.0,8100.0,3012.979476
110,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8100.0,3000.0
111,0.0,0.0,0.0,0.0,261.341030927834,0.0,2756.639232,0.0,7819.3502674744,3017.980262927834
112,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,4359.6751337372,3221.64948453608
113,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,900.0,3221.64948453608
114,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
115,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
116,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
117,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
118,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,900.0,3000.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0
